asset_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,lat_lon,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,asset_name,asset_type,st_astext
136115485,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,461,904.5,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.51,tonnes_coal_extracted,2022-10-10 23:24:32.028322,,Dakra Bukbuka Coal Mine,Subbituminous,POINT(85.000762 23.663881)
136115514,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.478,tonnes_coal_extracted,2022-10-10 23:24:32.034853,,ADP Coal Mine,Subbituminous,POINT(117.175495 -0.502823)
136115485,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.51,tonnes_coal_extracted,2022-10-10 23:24:32.028328,,Dakra Bukbuka Coal Mine,Subbituminous,POINT(85.000762 23.663881)
136115514,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,384,804,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.478,tonnes_coal_extracted,2022-10-10 23:24:32.03486,,ADP Coal Mine,Subbituminous,POINT(117.175495 -0.502823)
136115485,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,13746.59,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.51,tonnes_coal_extracted,2022-10-10 23:24:32.028334,,Dakra Bukbuka Coal Mine,Subbituminous,POINT(85.000762 23.663881)
136115514,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.478,tonnes_coal_extracted,2022-10-10 23:24:32.034866,,ADP Coal Mine,Subbituminous,POINT(117.175495 -0.502823)
136115485,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,38056.84,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.51,tonnes_coal_extracted,2022-10-10 23:24:32.028341,,Dakra Bukbuka Coal Mine,Subbituminous,POINT(85.000762 23.663881)
136115514,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,11452.5,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.478,tonnes_coal_extracted,2022-10-10 23:24:32.034873,,ADP Coal Mine,Subbituminous,POINT(117.175495 -0.502823)
136115486,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.509,tonnes_coal_extracted,2022-10-10 23:24:32.028537,,FKP Coal Mine,Subbituminous,POINT(115.887316 -0.292828)
136115486,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,409,804,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.509,tonnes_coal_extracted,2022-10-10 23:24:32.028543,,FKP Coal Mine,Subbituminous,POINT(115.887316 -0.292828)
136115514,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,31705.74,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.478,tonnes_coal_extracted,2022-10-10 23:24:32.034878,,ADP Coal Mine,Subbituminous,POINT(117.175495 -0.502823)
136115515,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.471736044,tonnes_coal_extracted,2022-10-10 23:24:32.035076,,Stonecoal Branch No. 2 Coal Mine,Bituminous,POINT(-81.824559 37.688023)
136115486,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.509,tonnes_coal_extracted,2022-10-10 23:24:32.028549,,FKP Coal Mine,Subbituminous,POINT(115.887316 -0.292828)
136115515,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,6119,12971.2,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.471736044,tonnes_coal_extracted,2022-10-10 23:24:32.035082,,Stonecoal Branch No. 2 Coal Mine,Bituminous,POINT(-81.824559 37.688023)
136115486,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,12195.23,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.509,tonnes_coal_extracted,2022-10-10 23:24:32.028558,,FKP Coal Mine,Subbituminous,POINT(115.887316 -0.292828)
136115486,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,33761.97,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.509,tonnes_coal_extracted,2022-10-10 23:24:32.028563,,FKP Coal Mine,Subbituminous,POINT(115.887316 -0.292828)
136115515,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.471736044,tonnes_coal_extracted,2022-10-10 23:24:32.035088,,Stonecoal Branch No. 2 Coal Mine,Bituminous,POINT(-81.824559 37.688023)
136115515,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,182345.68,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.471736044,tonnes_coal_extracted,2022-10-10 23:24:32.035099,,Stonecoal Branch No. 2 Coal Mine,Bituminous,POINT(-81.824559 37.688023)
136115487,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.028763,,Black Eagle Coal Mine,Bituminous,POINT(-81.539722 37.956944)
136115515,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,504816.06,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.471736044,tonnes_coal_extracted,2022-10-10 23:24:32.035104,,Stonecoal Branch No. 2 Coal Mine,Bituminous,POINT(-81.824559 37.688023)
136115487,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,6590,12971.2,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.028771,,Black Eagle Coal Mine,Bituminous,POINT(-81.539722 37.956944)
136115516,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.47,tonnes_coal_extracted,2022-10-10 23:24:32.035304,,Junad Coal Mine,Subbituminous,POINT(79.052317 20.058148)
136115487,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.028777,,Black Eagle Coal Mine,Bituminous,POINT(-81.539722 37.956944)
136115516,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,378,804,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.47,tonnes_coal_extracted,2022-10-10 23:24:32.03531,,Junad Coal Mine,Subbituminous,POINT(79.052317 20.058148)
136115487,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,196372.27,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.028784,,Black Eagle Coal Mine,Bituminous,POINT(-81.539722 37.956944)
136115487,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,543648.07,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.028789,,Black Eagle Coal Mine,Bituminous,POINT(-81.539722 37.956944)
136115516,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.47,tonnes_coal_extracted,2022-10-10 23:24:32.035315,,Junad Coal Mine,Subbituminous,POINT(79.052317 20.058148)
136115516,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,11260.82,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.47,tonnes_coal_extracted,2022-10-10 23:24:32.035322,,Junad Coal Mine,Subbituminous,POINT(79.052317 20.058148)
136115488,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.02899,,Horse Creek Eagle Coal Mine,Bituminous,POINT(-81.301483 37.891517)
136115488,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,6590,12971.2,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.028996,,Horse Creek Eagle Coal Mine,Bituminous,POINT(-81.301483 37.891517)
136115516,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,31175.1,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.47,tonnes_coal_extracted,2022-10-10 23:24:32.035329,,Junad Coal Mine,Subbituminous,POINT(79.052317 20.058148)
136115517,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.469,tonnes_coal_extracted,2022-10-10 23:24:32.035527,,Indomining Coal Mine,Subbituminous,POINT(117.257289 -0.664038)
136115488,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.029002,,Horse Creek Eagle Coal Mine,Bituminous,POINT(-81.301483 37.891517)
136115517,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,377,804,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.469,tonnes_coal_extracted,2022-10-10 23:24:32.035533,,Indomining Coal Mine,Subbituminous,POINT(117.257289 -0.664038)
136115488,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,196372.27,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.02901,,Horse Creek Eagle Coal Mine,Bituminous,POINT(-81.301483 37.891517)
136115517,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.469,tonnes_coal_extracted,2022-10-10 23:24:32.035539,,Indomining Coal Mine,Subbituminous,POINT(117.257289 -0.664038)
136115488,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,543648.07,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.508023432,tonnes_coal_extracted,2022-10-10 23:24:32.029016,,Horse Creek Eagle Coal Mine,Bituminous,POINT(-81.301483 37.891517)
136115489,NZL,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.507,tonnes_coal_extracted,2022-10-10 23:24:32.029221,,Awaroa Coal Mine,Subbituminous,POINT(175.074334 -37.594308)
136115517,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,11236.86,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.469,tonnes_coal_extracted,2022-10-10 23:24:32.035545,,Indomining Coal Mine,Subbituminous,POINT(117.257289 -0.664038)
136115489,NZL,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,408,804,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.507,tonnes_coal_extracted,2022-10-10 23:24:32.029227,,Awaroa Coal Mine,Subbituminous,POINT(175.074334 -37.594308)
136115517,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,31108.77,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.469,tonnes_coal_extracted,2022-10-10 23:24:32.035551,,Indomining Coal Mine,Subbituminous,POINT(117.257289 -0.664038)
136115518,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.035748,,Deep Mine 44 Coal Mine,Bituminous,POINT(-81.982772 36.696968)
136115489,NZL,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.507,tonnes_coal_extracted,2022-10-10 23:24:32.029232,,Awaroa Coal Mine,Subbituminous,POINT(175.074334 -37.594308)
136115518,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,6001,12971.2,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.035754,,Deep Mine 44 Coal Mine,Bituminous,POINT(-81.982772 36.696968)
136115489,NZL,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,12147.31,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.507,tonnes_coal_extracted,2022-10-10 23:24:32.02924,,Awaroa Coal Mine,Subbituminous,POINT(175.074334 -37.594308)
136115518,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.035761,,Deep Mine 44 Coal Mine,Bituminous,POINT(-81.982772 36.696968)
136115489,NZL,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,33629.31,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.507,tonnes_coal_extracted,2022-10-10 23:24:32.029245,,Awaroa Coal Mine,Subbituminous,POINT(175.074334 -37.594308)
136115490,UKR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029448,,Stepova Coal Mine,Bituminous,POINT(36.373057 48.3748676)
136115518,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,178839.03,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.035768,,Deep Mine 44 Coal Mine,Bituminous,POINT(-81.982772 36.696968)
136115490,UKR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,8469,16937.6,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029454,,Stepova Coal Mine,Bituminous,POINT(36.373057 48.3748676)
136115518,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,495108.06,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.035773,,Deep Mine 44 Coal Mine,Bituminous,POINT(-81.982772 36.696968)
136115490,UKR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.02946,,Stepova Coal Mine,Bituminous,POINT(36.373057 48.3748676)
136115519,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.035981,,Gentry #3 Coal Mine,Bituminous,POINT(-111.093889 39.408333)
136115490,UKR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,252370.24,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029467,,Stepova Coal Mine,Bituminous,POINT(36.373057 48.3748676)
136115519,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,6001,12971.2,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.035987,,Gentry #3 Coal Mine,Bituminous,POINT(-111.093889 39.408333)
136115490,UKR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,698676,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029472,,Stepova Coal Mine,Bituminous,POINT(36.373057 48.3748676)
136115519,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.035993,,Gentry #3 Coal Mine,Bituminous,POINT(-111.093889 39.408333)
136115491,TUR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029669,,Pirinççeşme Coal Mine,Lignite,POINT(26.862122 41.001763)
136115519,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,178839.03,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.035999,,Gentry #3 Coal Mine,Bituminous,POINT(-111.093889 39.408333)
136115491,TUR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,2412,4824,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029675,,Pirinççeşme Coal Mine,Lignite,POINT(26.862122 41.001763)
136115519,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,495108.06,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.462664197,tonnes_coal_extracted,2022-10-10 23:24:32.036006,,Gentry #3 Coal Mine,Bituminous,POINT(-111.093889 39.408333)
136115491,TUR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029682,,Pirinççeşme Coal Mine,Lignite,POINT(26.862122 41.001763)
136115520,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.036203,,Tarmi Coal Mine,Subbituminous,POINT(85.5542 23.7681)
136115491,TUR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,71877.6,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029689,,Pirinççeşme Coal Mine,Lignite,POINT(26.862122 41.001763)
136115520,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,370,804,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.036209,,Tarmi Coal Mine,Subbituminous,POINT(85.5542 23.7681)
136115491,TUR,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,198990,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029696,,Pirinççeşme Coal Mine,Lignite,POINT(26.862122 41.001763)
136115520,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.036217,,Tarmi Coal Mine,Subbituminous,POINT(85.5542 23.7681)
136115492,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029895,,Parambahan Coal Mine,Bituminous,POINT(100.777044 -0.609505)
136115520,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,11021.23,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.036224,,Tarmi Coal Mine,Subbituminous,POINT(85.5542 23.7681)
136115492,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,3806,7611.2,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029901,,Parambahan Coal Mine,Bituminous,POINT(100.777044 -0.609505)
136115520,IND,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,30511.8,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.036229,,Tarmi Coal Mine,Subbituminous,POINT(85.5542 23.7681)
136115492,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029906,,Parambahan Coal Mine,Bituminous,POINT(100.777044 -0.609505)
136115521,BWA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.036427,,Masama Coal Mine,Bituminous,POINT(26.002621 -24.527283)
136115492,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,113406.88,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029913,,Parambahan Coal Mine,Bituminous,POINT(100.777044 -0.609505)
136115521,BWA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,1726,3752,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.036435,,Masama Coal Mine,Bituminous,POINT(26.002621 -24.527283)
136115492,IDN,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,313962,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.029921,,Parambahan Coal Mine,Bituminous,POINT(100.777044 -0.609505)
136115521,BWA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.03644,,Masama Coal Mine,Bituminous,POINT(26.002621 -24.527283)
136115493,MNG,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.030122,,Baruun Naran Coal Mine,Bituminous,POINT(105.222627 43.597948)
136115521,BWA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,51432.42,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.036448,,Masama Coal Mine,Bituminous,POINT(26.002621 -24.527283)
136115493,MNG,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,1759,3517.5,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.030128,,Baruun Naran Coal Mine,Bituminous,POINT(105.222627 43.597948)
136115521,BWA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,142388.4,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.46,tonnes_coal_extracted,2022-10-10 23:24:32.036454,,Masama Coal Mine,Bituminous,POINT(26.002621 -24.527283)
136115493,MNG,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.030134,,Baruun Naran Coal Mine,Bituminous,POINT(105.222627 43.597948)
136115522,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.456313904,tonnes_coal_extracted,2022-10-10 23:24:32.036653,,Paw Paw 2 Coal Mine,Bituminous,POINT(-82.110833 37.438056)
136115493,MNG,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,52410.75,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.030141,,Baruun Naran Coal Mine,Bituminous,POINT(105.222627 43.597948)
136115522,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,5919,12971.2,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.456313904,tonnes_coal_extracted,2022-10-10 23:24:32.036659,,Paw Paw 2 Coal Mine,Bituminous,POINT(-82.110833 37.438056)
136115493,MNG,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,145096.88,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.030146,,Baruun Naran Coal Mine,Bituminous,POINT(105.222627 43.597948)
136115522,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,n2o,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.456313904,tonnes_coal_extracted,2022-10-10 23:24:32.036664,,Paw Paw 2 Coal Mine,Bituminous,POINT(-82.110833 37.438056)
136115494,BIH,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2,0,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.030357,,Breza Coal Mine,Lignite,POINT(18.2555356927778 44.0021733831571)
136115522,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_100yr,176384.38,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.456313904,tonnes_coal_extracted,2022-10-10 23:24:32.036671,,Paw Paw 2 Coal Mine,Bituminous,POINT(-82.110833 37.438056)
136115494,BIH,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,ch4,2412,4824,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.5,tonnes_coal_extracted,2022-10-10 23:24:32.030364,,Breza Coal Mine,Lignite,POINT(18.2555356927778 44.0021733831571)
136115522,USA,coal-mining,2021-01-01 00:00:00,2021-12-31 00:00:00,annual,,co2e_20yr,488312.46,0,tonnes_gas_per_coal_extracted,,coal_mine_depth,,0.456313904,tonnes_coal_extracted,2022-10-10 23:24:32.036678,,Paw Paw 2 Coal Mine,Bituminous,POINT(-82.110833 37.438056)
