iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
TUV,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,,tonnes,,2022-09-07 09:56:37.90632,
TWN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
BLZ,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
TZA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:50.200441
UGA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
URY,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
URY,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
URY,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
URY,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
URY,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
USA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
USA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:50.522259
UZB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
UZB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
UZB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
UZB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:50.522259
UZB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:50.522259
BMU,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
VCT,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
BOL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
VEN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:50.522259
BRB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
VGB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
BRN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
VNM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:50.522259
VUT,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
BRN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
BRN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
BRN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
BRN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
BTN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:43.811939
BWA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:43.811939
WSM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
YEM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
CAF,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
ZAF,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:50.835319
CAN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
ZMB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:50.835319
CAN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:43.811939
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
ZWE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,1.225613,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:43:53.153534
ZWE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,9415.371831,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:43:53.153534
ZWE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,791214.7956360001,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:43:53.153534
ZWE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,263955.19871300005,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:43:53.153534
ZWE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:50.835319
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
CHL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:43.811939
CHN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
CIV,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
CMR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
COD,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
COD,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
COG,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
COK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
COK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
COK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
COK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
COK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
COL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:44.351538
COM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
CPV,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
CRI,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
CYM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
CYM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
CYM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
CYM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
CYM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
CYP,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
CYP,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0.14379599999999998,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:43:47.849774
CYP,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,106.13535,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:43:47.849774
CYP,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,8953.331543999999,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:43:47.849774
CYP,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,3009.89574,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:43:47.849774
CZE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
CZE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
CZE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
CZE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:44.918317
CZE,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:44.918317
DEU,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:44.918317
DEU,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:44.918317
DJI,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
DMA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
DNK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
DNK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
DNK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
DNK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
DNK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
DOM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
DZA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
ECU,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
ECU,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
ECU,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
ECU,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
ECU,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
ERI,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
ESH,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
ESH,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
ESH,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
ESH,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
ESH,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
EST,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
FIN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
FJI,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
FLK,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
FRA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
FRO,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,,tonnes,,2022-09-07 09:56:37.90632,
FRO,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,,tonnes,,2022-09-07 09:56:37.90632,
FRO,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,,tonnes,,2022-09-07 09:56:37.90632,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
GAB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
GBR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
GBR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:45.504097
GEO,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
GEO,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:45.504097
GHA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GIB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GIB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
GIB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
GIB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
GIB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
GIN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GLP,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GMB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GNB,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GNQ,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:46.168456
GRC,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:46.168456
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
GRD,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
GRL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GRL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
GRL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
GRL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
GRL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
GTM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GUF,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
GUM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,,tonnes,,2022-09-07 09:56:37.90632,
GUY,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
HKG,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
HND,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
HRV,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
HTI,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
SYR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,9548.245080000002,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:43:52.14832
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:46.636313
HUN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:46.636313
IDN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:46.636313
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:46.636313
IND,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:46.636313
IRL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
IRL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
IRN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:46.961264
IRQ,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
ISL,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
ISR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-07 09:56:37.90632,
JAM,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
JOR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
KAZ,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:47.279339
KEN,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
KGZ,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
KGZ,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,2022-10-04 19:59:47.279339
KIR,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
KNA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-07 09:56:37.90632,
KNA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-07 09:56:37.90632,
KNA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-07 09:56:37.90632,
KNA,2021-01-01 00:00:00,2021-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-07 09:56:37.90632,
